biz_no,company_name,company_size,company_type,industry_code,industry_name,zip_code,address,region,city_district,phone_number,email,fax_number,gfc_transaction_yn,group_transaction_yn,ked_transaction_yn,patent_transaction_yn,establish_date,corporate_reg_no,representative_name,national_pension,pension_count,pension_date,employee_count,jibun_address
1278621342,(주)소르니아,소상공인,주식회사,C32029,기타 목재가구 제조업,11167.0,경기 포천시 가산면 정금로 264 (금현리),경기,포천시,070 88830733,sornia@naver.com,031 535 2294,N,N,N,Y,20091216.0,2844110056307.0,이*철,10.0,9,20241231,9,경기 포천시 가산면 금현리 663번지
8508601863,(주)주빌리,소상공인,주식회사,G47912,전자상거래 소매업,,,경기,포천시,,,,N,N,N,Y,20200630.0,2844110115575.0,임*길,4.0,4,20241231,4,경기 포천시 화합로256(동교동)
1278175862,(주)화인글라스,소기업,주식회사,C23112,안전유리 제조업,11191.0,경기 포천시 내촌면 말울이길 9 (마명리),경기,포천시,031 531 0642,fineceo3005@yahoo.co.kr,031 531 0644,N,N,N,Y,20020829.0,1154110031783.0,장*영,14.0,35,20250605,35,경기 포천시 내촌면 마명리 300-5번지
1278645892,(주)무지개푸드,소상공인,주식회사,G46329,기타 가공식품 도매업,11157.0,"경기 포천시 가산면 오성한음로 450, 가동 (감암리)",경기,포천시,031 541 7701,,,N,N,N,N,20121228.0,2844110070373.0,박*란,3.0,4,20241231,4,경기 포천시 가산면 감암리 438-9번지 가동
1268607823,(주)누리텍스,소기업,주식회사,C13300,편조원단 제조업,11167.0,경기 포천시 가산면 우현로 30 (우금리),경기,포천시,031 544 0703,chjs7590@hanmil.net,031 544 0788,N,N,N,Y,20071203.0,1342110090780.0,장*식,3.0,4,20231231,4,경기 포천시 가산면 우금리 708-9번지
5908601961,(주)도레미파라솔,소기업,주식회사,G46499,그 외 기타 생활용품 도매업,11168.0,경기 포천시 가산면 가산로147번길 24 (방축리),경기,포천시,,,,N,N,N,Y,20201217.0,2844110119345.0,이*훈,9.0,12,20241231,12,경기 포천시 가산면 방축리 337번지
1328121688,삼솔정공(주),소기업,주식회사,C25943,금속 스프링 제조업,11124.0,경기 포천시 화현면 봉화로 776-73 (지현리),경기,포천시,031 572 0314,,031 572 6554,N,Y,N,Y,19970303.0,1152110021621.0,전*종,31.0,32,20241231,32,경기 포천시 화현면 지현리 511-2번지
3038179142,(주)지티비,중기업,주식회사,N74300,조경 관리 및 유지 서비스업,11117.0,"경기 포천시 일동면 사리재5길 21-17, 603호 (기산리,리버아파트)",경기,포천시,031 533 2761,,,N,N,N,N,20170208.0,2844110092327.0,홍*인,28.0,27,20241231,27,경기 포천시 일동면 기산리 68-18번지 리버아파트 603호
1948701867,(주)더정성,소상공인,주식회사,C10121,가금류 가공 및 저장 처리업,11139.0,경기 포천시 신북면 독곡길 53 (기지리),경기,포천시,031 357 0897,,031 355 4708,N,N,N,N,20201210.0,1511110078232.0,민*지,6.0,4,20250929,4,경기 포천시 신북면 기지리 246번지
4628600707,(주)신우공업사,중기업,주식회사,S95212,자동차 전문 수리업,11167.0,경기 포천시 가산면 마현4길 84 (금현리),경기,포천시,031 544 3954,,,N,N,N,N,20170404.0,2844110093408.0,이*기,8.0,7,20241231,7,경기 포천시 가산면 금현리 284-6번지
5348801062,(주)한진이앤지,소상공인,주식회사,C22299,그 외 기타 플라스틱 제품 제조업,11121.0,"경기 포천시 일동면 영일로 266, 나동 (길명리)",경기,포천시,031 531 1973,ksmo71@naver.com,031 531 1971,N,N,N,Y,20181004.0,2841110197470.0,김*모,8.0,7,20250605,7,경기 포천시 일동면 길명리 808-8번지 나동
2728102785,(주)엠에스디자인,소상공인,주식회사,C33910,간판 및 광고물 제조업,11185.0,"경기 포천시 소흘읍 죽엽산로298번길 25, 나동 (고모리)",경기,포천시,,,,N,N,N,N,20221031.0,2844110134567.0,탁*국,4.0,5,20241231,5,경기 포천시 소흘읍 고모리 612번지 나동
2448602733,(주)리앤리데코,소상공인,주식회사,C20202,합성수지 및 기타 플라스틱 물질 제조업,11157.0,"경기 포천시 군내면 포천로909번길 10, 나동 2층 201호 (유교리)",경기,포천시,,,,N,N,N,N,20230503.0,2844110138303.0,이*진,5.0,5,20241231,5,경기 포천시 군내면 유교리 1041-4번지 나동 2층 201호
2718602680,쌍용스테인레스(주),소기업,주식회사,G46721,1차 금속제품 도매업,11166.0,경기 포천시 가산면 포천로 650 (우금리),경기,포천시,031 591 3721,,,N,N,N,N,20221229.0,2844110135961.0,채*혁,6.0,7,20241231,7,경기 포천시 가산면 우금리 702-8번지
6958601873,(주)나누리물산,소기업,주식회사,G46800,상품 종합 도매업,11167.0,경기 포천시 가산면 마현4길 30 (금현리),경기,포천시,,,,N,N,N,N,20200514.0,1601110553506.0,남*용,0.0,5,20231231,5,경기 포천시 가산면 금현리 379-5번지
1238801353,(주)에이치티,소기업,주식회사,G46699,그 외 기타 건축자재 도매업,11152.0,경기 포천시 군내면 반월산성로317번길 141-13 (상성북리),경기,포천시,031 562 0027,,031 562 0037,N,N,Y,Y,20190809.0,2841110213721.0,홍*진,9.0,5,20241231,5,경기 포천시 군내면 상성북리 203-19번지
1918600106,(주)페타마이스,소기업,주식회사,N75992,"전시, 컨벤션 및 행사 대행업",11154.0,"경기 포천시 군내면 포천로1413번길 34, 1동 ,2동 (용정리)",경기,포천시,02 62284987,,02 64992767,N,N,N,Y,20150714.0,1101115780849.0,이*철,8.0,8,20241231,8,"경기 포천시 군내면 용정리 250-1번지 1동 ,2동"
5868802567,(주)메디필드메디칼,소기업,주식회사,C29294,주형 및 금형 제조업,11154.0,"경기 포천시 군내면 용정경제로1길 94-40, 가동 1층 (용정리)",경기,포천시,,,,N,N,Y,Y,20230327.0,2844110137488.0,박*림,9.0,10,20241231,10,경기 포천시 군내면 용정리 484-16번지 가동 1층
4298800494,(주)더원네이처,소기업,주식회사,G46329,기타 가공식품 도매업,11160.0,경기 포천시 송선로 219-47 (설운동),경기,포천시,031 543 9316,,031 543 9310,N,N,N,Y,20161111.0,2844110090876.0,김*문,19.0,17,20241231,17,경기 포천시 설운동 361-18번지
8968702910,(주)동인석재,소상공인,주식회사,C23911,건설용 석제품 제조업,11102.0,,경기,포천시,,,,N,N,N,N,20230413.0,2847110017684.0,정*성,5.0,4,20241231,4,경기 포천시 영북면 자일리 227-2번지
8198702024,(주)케이바이오텍,소상공인,주식회사,C13229,기타 직물제품 제조업,11160.0,경기 포천시 해룡로 109-180 (설운동),경기,포천시,031 541 3113,,031 544 3113,N,N,Y,Y,20201119.0,2844110118727.0,박*호,8.0,8,20241231,8,경기 포천시 설운동 326-12번지
1278196566,선진고속관광(주),소상공인,주식회사,H49232,전세버스 운송업,11161.0,경기 포천시 호국로883번길 9 (설운동),경기,포천시,031 848 0051,,,N,N,N,N,20051207.0,2844110042009.0,백*주,5.0,4,20241231,4,경기 포천시 설운동 70-25번지
4388801653,부일창호(주),소상공인,주식회사,C25111,"금속 문, 창, 셔터 및 관련제품 제조업",11183.0,경기 포천시 소흘읍 소흘로 154-24 (무봉리),경기,포천시,031 541 8722,,031 541 8725,N,N,N,Y,20200207.0,2844110112274.0,백*애,5.0,8,20241231,8,경기 포천시 소흘읍 무봉리 109-4번지
1208779699,(주)이지웍스디자인,소상공인,주식회사,C32029,기타 목재가구 제조업,11160.0,경기 포천시 해룡로 83-39 (설운동),경기,포천시,,,,N,N,N,N,20120228.0,1101114806935.0,정*규,4.0,5,20241231,5,경기 포천시 설운동 561-25번지
4968700987,쿠가(주),소기업,주식회사,G47640,"게임용구, 인형 및 장난감 소매업",11154.0,"경기 포천시 군내면 용정1길 34, 나동, 다동 (용정리)",경기,포천시,,,,N,N,N,Y,20180420.0,2841110189419.0,전*화,5.0,5,20241231,5,"경기 포천시 군내면 용정리 93-11번지 나동, 다동"
1728101225,(주)다우리실버케어,중기업,주식회사,G46592,의료기기 도매업,11187.0,경기 포천시 소흘읍 무림길 54 (무림리),경기,포천시,,,,N,N,N,N,20181130.0,2802110186920.0,방*훈,7.0,10,20241231,10,경기 포천시 소흘읍 무림리 406-1번지
3028702832,제이씨와이(주),소상공인,주식회사,F42322,내부 통신배선 공사업,11183.0,경기 포천시 소흘읍 소흘로24번길 13-1 (무봉리),경기,포천시,,,,N,N,N,N,20240307.0,2844110144029.0,정*훈,9.0,8,20241231,8,경기 포천시 소흘읍 무봉리 256-5번지
1278171056,어업회사법인해조식품,소상공인,주식회사,C10220,수산식물 가공 및 저장 처리업,11160.0,경기 포천시 해룡로 142 (동교동),경기,포천시,031 5414388,haejofood@nate.com,031 5414389,N,N,N,Y,20011218.0,1154110029241.0,박*진,3.0,6,20250410,6,경기 포천시 동교동 293-1번지
2128195910,(주)정인금속,소기업,주식회사,G46791,재생용 재료 수집 및 판매업,11167.0,경기 포천시 가산면 금현경제로1길 15-3 (금현리),경기,포천시,,,,N,N,N,Y,20110630.0,1101114637778.0,윤*식,4.0,6,20241231,6,경기 포천시 가산면 금현리 1162번지
3278700944,(주)효정글러브,중기업,주식회사,G46799,그 외 기타 상품 전문 도매업,11168.0,경기 포천시 가산면 메나리길 69 (방축리),경기,포천시,070 76269050,ssu9th@nate.com ,031 541 5453,N,N,N,N,20180413.0,2844110099802.0,신*욱,13.0,12,20241231,12,경기 포천시 가산면 방축리 173번지
1278157904,(주)에취켓,소기업,주식회사,C25122,금속탱크 및 저장용기 제조업,11120.0,경기 포천시 일동면 영일로 941 (기산리),경기,포천시,031 531 5252,hkmic1@daum.net,031 531 5251,N,N,Y,Y,19930902.0,1154110006918.0,장*진,11.0,14,20250701,14,경기 포천시 일동면 기산리 367번지
1208646338,(주)이투컴,소기업,주식회사,G46420,신발 도매업,11154.0,경기 포천시 군내면 용정경제로2길 31-20,경기,포천시,031 529 9633,andymin@e2com.co.kr,031 529 9638,N,N,N,N,20021226.0,1101112680232.0,민*성,8.0,8,20241231,8,경기 포천시 군내면 용정리 482-3번지
2158184407,(주)썬앤지,소기업,주식회사,G46323,"빵류, 과자류, 당류, 초콜릿 도매업",11168.0,경기 포천시 가산면 시우동1길 39 (가산리),경기,포천시,031 761 8069,sunandg8069@hanmail.net,031 761 4923,N,N,N,N,19991213.0,1101111827265.0,권*애,6.0,5,20231231,5,경기 포천시 가산면 가산리 471-2번지
5978603335,(주)이음에프엠씨,중기업,주식회사,G46321,육류 가공식품 도매업,11181.0,경기 포천시 소흘읍 큰말길 9 (이가팔리),경기,포천시,,,,N,N,N,N,20240112.0,2844110143146.0,방*남,7.0,7,20241231,7,경기 포천시 소흘읍 이가팔리 548-1번지
1278198453,대신에스앤씨(주),소상공인,주식회사,F42492,건물용 금속공작물 설치 공사업,11160.0,경기 포천시 동교로 59-34 (동교동),경기,포천시,02 409 2171,rbtnr710@naver.com,02 409 2173,N,N,N,Y,20060327.0,2801110074482.0,이*숙,7.0,5,20250317,5,경기 포천시 동교동 398-2번지
8938702041,(주)토탈지원,소기업,주식회사,G46591,사무용 가구 및 기기 도매업,11192.0,경기 포천시 내촌면 금강로2018번길 35 (음현리),경기,포천시,,,,N,N,N,N,20200717.0,2841110237523.0,이*영,7.0,6,20241231,6,경기 포천시 내촌면 음현리 471번지
6798601361,(주)에스피엠,소기업,주식회사,C22299,그 외 기타 플라스틱 제품 제조업,11167.0,경기 포천시 가산면 부흥로 607-11 (정교리),경기,포천시,031 533 3173,spmaterial-up@naver.com ,031 533 3176,N,N,N,N,20191120.0,2844110110765.0,조*구,9.0,10,20241231,10,경기 포천시 가산면 정교리 301-2번지
8518102142,(주)대화식품,소기업,주식회사,C10742,천연 및 혼합조제 조미료 제조업,11152.0,경기 포천시 군내면 반월산성로371번길 34 (상성북리),경기,포천시,031 559 0270,,031 559 0271,N,N,N,N,20210126.0,2841110250509.0,황*윤,12.0,13,20241231,13,경기 포천시 군내면 상성북리 426-5번지
4638103319,(주)대영파워텍,소상공인,주식회사,C25932,일반철물 제조업,11192.0,경기 포천시 내촌면 매봉1길 22 (음현리),경기,포천시,,,,Y,N,N,N,20240710.0,2844110146306.0,전*경,14.0,14,20250429,14,경기 포천시 내촌면 음현리 441-8번지
1328171927,(주)지엔에스테크,소기업,주식회사,C25914,그 외 금속 압형제품 제조업,11154.0,"경기 포천시 군내면 용정경제로2길 55, 1층 (용정리)",경기,포천시,031 574 1943,gumsan@gumsaneng.com,031 574 1849,N,N,N,Y,20070626.0,2841110067582.0,장*환,16.0,22,20241231,22,경기 포천시 군내면 용정리 482-6번지 1층
2188173326,코리아이엠(주),소상공인,주식회사,C22212,플라스틱 필름 제조업,11185.0,경기 포천시 소흘읍 부흥로 414-33 (고모리),경기,포천시,031 59571321,,,N,N,Y,Y,20200330.0,1101117442041.0,백*민,12.0,9,20251022,9,경기 포천시 소흘읍 고모리 777-3번지
4398802368,(주)휴메이크,소상공인,주식회사,C20423,화장품 제조업,11167.0,"경기 포천시 가산면 정교길 19, 1층,2층 (정교리)",경기,포천시,,,,N,N,N,N,20220817.0,2841110387930.0,안*현,7.0,5,20241231,5,"경기 포천시 가산면 정교리 545-4번지 1층,2층"
7058701444,(주)디앤디이,소기업,주식회사,G46699,그 외 기타 건축자재 도매업,11167.0,"경기 포천시 가산면 궁말3길 8, A동 (금현리)",경기,포천시,,dnd20318@naver.com,,N,N,N,Y,20200318.0,2842110095888.0,이*규,5.0,5,20241231,5,경기 포천시 가산면 금현리 551-3번지 A동
2158709661,(주)하이언트커뮤니케이션즈,소기업,주식회사,G47912,전자상거래 소매업,11154.0,경기 포천시 군내면 청군로3273번길 35 (구읍리),경기,포천시,02 34312772,jinsuk1487@naver.com,02 34313003,N,N,N,N,20071205.0,1101113799248.0,조*희,12.0,13,20241231,13,경기 포천시 군내면 구읍리 453-8번지
7758601688,(주)이노글로벌,소상공인,주식회사,C14192,"근무복, 작업복 및 유사의복 제조업",11168.0,경기 포천시 가산면 가산로194번길 47-55 (가산리),경기,포천시,031 542 0630,parkyy0615@gmail.com,,N,N,N,N,20200630.0,2844110115583.0,안*옥,12.0,8,20241231,8,경기 포천시 가산면 가산리 191-1번지
5738101016,호두엔지니어링(주),소상공인,주식회사,C24133,강관 가공품 및 관 연결구류 제조업,11190.0,"경기 포천시 내촌면 포천로 479, 2동 (진목리)",경기,포천시,02 579 8283,,02 579 8281,N,N,N,Y,20180518.0,1101116755510.0,김*수,5.0,5,20241231,5,경기 포천시 내촌면 진목리 256-1번지 2동
2878802786,(주)나이스음향정보통신,소상공인,주식회사,C26529,기타 음향기기 제조업,11158.0,경기 포천시 자작로1길 30 (자작동),경기,포천시,,,,N,N,Y,Y,20221125.0,2844110135276.0,승*수,6.0,5,20241231,5,경기 포천시 자작동 230-4번지
2118647176,(주)지에스엠솔루션,중기업,주식회사,M72921,측량업,11140.0,"경기 포천시 신북면 중앙로405번길 10, 201호 (가채리)",경기,포천시,02 20825280,hscho@gsmsolutions.co.kr,02 20825281,N,N,N,Y,19981117.0,1101111608912.0,최*수,9.0,14,20250429,14,경기 포천시 신북면 가채리 326-9번지 201호
4338101246,(주)성배,소상공인,주식회사,C14499,그 외 기타 의복액세서리 제조업,11165.0,경기 포천시 가산면 마전길 65-17 (마전리),경기,포천시,,,,N,N,N,N,20180611.0,1357110130056.0,박*국,14.0,17,20250122,17,경기 포천시 가산면 마전리 437-1번지
1278138625,(주)거성금속,소기업,주식회사,C25112,구조용 금속 판제품 및 공작물 제조업,11167.0,경기 포천시 가산면 마정로256번길 36 (정교리),경기,포천시,031 542 6636,ksus11@naver.com,031 542 6095,N,N,N,N,20000421.0,1154110022881.0,김*재,14.0,27,20250327,27,경기 포천시 가산면 정교리 201-5번지
2498601739,(주)남광케미칼,소상공인,주식회사,C20202,합성수지 및 기타 플라스틱 물질 제조업,11156.0,"경기 포천시 군내면 포천로 1238 (좌의리,사동)",경기,포천시,031 541 9556,nkchemical@nkchemical.co.kr,031 541 4305,N,N,N,N,20190902.0,2844110109099.0,김*경,4.0,4,20241231,4,경기 포천시 군내면 좌의리 475번지 사동
1278645908,(주)대호전자,소기업,주식회사,C28519,기타 가정용 전기기기 제조업,11184.0,경기 포천시 소흘읍 호국로 456-135,경기,포천시,031 541 9582,daeho9582@naver.com,031 541 9573,N,N,N,Y,20130107.0,2844110070448.0,김*분,15.0,15,20241231,15,경기 포천시 소흘읍 이동교리 67-2번지
8058702608,(주)우경레이블,소기업,주식회사,C13999,그 외 기타 분류 안된 섬유제품 제조업,11161.0,경기 포천시 송선로 224-19 (설운동),경기,포천시,,,,N,N,N,N,20230512.0,2844110138410.0,장*연,9.0,10,20241231,10,경기 포천시 설운동 134번지
7468103456,(주)엔엑스,소기업,주식회사,C10799,그 외 기타 식료품 제조업,11192.0,,경기,포천시,,,,N,N,N,N,20230905.0,2844110140738.0,이*덕,8.0,16,20241231,16,경기 포천시 내촌면 음현리 387-1번지
